Year,Job_Name,Required_Skills,Avg_Salary_LPA,Job_Postings,User_Learned_Skills,Skill_Count,Experience_Level
2024,Robotics Automation Engineer,"scada, robotics, motion control, safety pl",15.38,998,"robotics, motion control, scada, safety pl",4,Fresher
2024,Quality Engineer,"root cause analysis, capa, spc, metrology",7.16,721,"root cause analysis, metrology",2,Senior
2016,Project Engineer,"budgeting, ms project, risk register, scheduling, stakeholder management",8.06,873,"scheduling, stakeholder management, budgeting, ms project, risk register",5,Fresher
2016,Robotics Automation Engineer,"robotics, motion control, safety pl, scada, plc",7.97,397,"robotics, motion control, plc",3,Mid
2019,Project Engineer,"stakeholder management, budgeting, risk register, ms project, scheduling",6.54,507,"risk register, scheduling, budgeting, stakeholder management, ms project",5,Mid
2017,CAE Engineer,"cfd, meshing, structural analysis",16.59,780,"structural analysis, cfd, meshing",3,Mid
2021,HVAC Engineer,"duct design, revit mep, hvac design, thermodynamics, load calculation",14.33,680,"load calculation, duct design, hvac design",3,Senior
2022,Design Engineer,"mechanical design, gd and t, fea, drafting",17.76,558,"mechanical design, fea, gd and t, drafting",4,Mid
2016,Robotics Automation Engineer,"motion control, safety pl, scada",16.65,673,"safety pl, motion control, scada, plc",4,Senior
2019,Project Engineer,"ms project, scheduling, stakeholder management, risk register, budgeting",4.8,776,"scheduling, budgeting, risk register, stakeholder management",4,Senior
2020,Quality Engineer,"root cause analysis, spc, metrology, iso standards, capa",17.97,812,"capa, root cause analysis, spc",3,Mid
2016,CAE Engineer,"structural analysis, cfd, ansys, meshing",5.91,723,"meshing, cfd, structural analysis, simulation",4,Fresher
2021,Design Engineer,"cad, fea, mechanical design, solidworks, gd and t",14.33,581,"gd and t, solidworks, fea, mechanical design",4,Senior
2025,Maintenance Engineer,"reliability, troubleshooting, vibration analysis, cmms, preventive maintenance",9.65,497,"vibration analysis, preventive maintenance, reliability, cmms, troubleshooting",5,Mid
2024,HVAC Engineer,"load calculation, thermodynamics, duct design",19.13,429,"load calculation, thermodynamics",2,Senior
2020,Quality Engineer,"iso standards, capa, metrology",9.77,535,"iso standards, metrology, capa",3,Fresher
2021,HVAC Engineer,"load calculation, thermodynamics, revit mep",4.5,760,"load calculation, revit mep",2,Senior
2016,HVAC Engineer,"revit mep, hvac design, thermodynamics",5.57,833,"hvac design, thermodynamics, revit mep",3,Senior
2019,Robotics Automation Engineer,"robotics, motion control, scada",6.0,468,"scada, motion control, safety pl",3,Senior
2025,Maintenance Engineer,"reliability, cmms, preventive maintenance, troubleshooting",14.92,566,"troubleshooting, cmms",2,Senior
2021,CAE Engineer,"structural analysis, simulation, ansys, cfd",6.12,550,"ansys, structural analysis, simulation, cfd",4,Senior
2018,Design Engineer,"fea, drafting, cad, solidworks, mechanical design",10.73,658,"cad, mechanical design, fea, drafting",4,Mid
2020,HVAC Engineer,"thermodynamics, duct design, load calculation, revit mep, hvac design",14.29,200,"load calculation, revit mep, thermodynamics, duct design, hvac design",5,Senior
2020,Maintenance Engineer,"reliability, vibration analysis, preventive maintenance",11.98,558,"preventive maintenance, vibration analysis, reliability",3,Senior
2018,Project Engineer,"risk register, budgeting, scheduling, stakeholder management, ms project",4.4,833,"stakeholder management, scheduling, budgeting, risk register",4,Mid
2022,Robotics Automation Engineer,"scada, plc, motion control, robotics",8.47,997,"plc, scada, safety pl",3,Fresher
2018,HVAC Engineer,"hvac design, thermodynamics, load calculation",9.2,494,"hvac design, load calculation, duct design",3,Mid
2019,Design Engineer,"fea, solidworks, drafting",6.12,839,"drafting, fea, solidworks, gd and t",4,Senior
2016,Robotics Automation Engineer,"motion control, robotics, safety pl",14.05,993,"robotics, safety pl, motion control",3,Fresher
2025,CAE Engineer,"simulation, meshing, ansys, structural analysis",7.72,962,"meshing, ansys, simulation, structural analysis",4,Mid
2021,Project Engineer,"scheduling, ms project, stakeholder management, risk register, budgeting",17.21,505,"ms project, budgeting",2,Mid
2018,Maintenance Engineer,"cmms, vibration analysis, troubleshooting, reliability",18.0,325,"vibration analysis, troubleshooting, reliability, cmms",4,Fresher
2015,HVAC Engineer,"thermodynamics, duct design, revit mep",12.33,1044,"duct design, thermodynamics",2,Mid
2021,Manufacturing Engineer,"cnc, kaizen, lean six sigma, process mapping, production planning",11.31,508,"cnc, production planning, kaizen, lean six sigma, process mapping",5,Mid
2021,Design Engineer,"cad, drafting, solidworks",5.61,480,"cad, solidworks, drafting",3,Mid
2024,Quality Engineer,"metrology, spc, capa, root cause analysis, iso standards",4.06,568,"spc, iso standards, metrology, root cause analysis",4,Mid
2020,Project Engineer,"scheduling, risk register, ms project, stakeholder management",15.55,920,"stakeholder management, scheduling, budgeting",3,Mid
2019,CAE Engineer,"structural analysis, cfd, meshing, ansys",13.02,610,"ansys, meshing, cfd, structural analysis",4,Senior
2023,HVAC Engineer,"load calculation, hvac design, duct design",8.43,654,"duct design, hvac design",2,Senior
2022,Project Engineer,"ms project, risk register, scheduling, stakeholder management, budgeting",4.31,1042,"scheduling, risk register, ms project, stakeholder management",4,Senior
2024,Manufacturing Engineer,"kaizen, cnc, lean six sigma, process mapping",17.94,973,"process mapping, kaizen",2,Mid
2021,CAE Engineer,"meshing, ansys, simulation, cfd, structural analysis",19.29,901,"cfd, simulation, ansys, meshing",4,Fresher
2022,Quality Engineer,"root cause analysis, spc, metrology",10.39,167,"root cause analysis, spc, metrology, iso standards",4,Senior
2021,Maintenance Engineer,"preventive maintenance, cmms, reliability, vibration analysis, troubleshooting",21.59,1044,"preventive maintenance, cmms, vibration analysis",3,Mid
2019,Robotics Automation Engineer,"scada, plc, motion control, safety pl",14.03,1027,"motion control, plc",2,Mid
2025,HVAC Engineer,"hvac design, load calculation, revit mep",19.09,649,"hvac design, revit mep, load calculation",3,Fresher
2023,Project Engineer,"stakeholder management, scheduling, risk register, budgeting",17.11,242,"stakeholder management, risk register, budgeting, scheduling",4,Mid
2025,Maintenance Engineer,"preventive maintenance, troubleshooting, reliability",19.16,503,"preventive maintenance, reliability, troubleshooting, cmms",4,Mid
2016,CAE Engineer,"simulation, structural analysis, ansys, meshing, cfd",7.01,637,"cfd, ansys",2,Fresher
2018,Manufacturing Engineer,"cnc, lean six sigma, kaizen, process mapping, production planning",21.16,698,"cnc, process mapping, kaizen",3,Mid
2018,HVAC Engineer,"thermodynamics, hvac design, load calculation, revit mep, duct design",18.85,520,"revit mep, hvac design, thermodynamics, load calculation, duct design",5,Fresher
2016,Design Engineer,"mechanical design, solidworks, gd and t, fea, drafting",17.77,608,"gd and t, mechanical design, fea, solidworks, cad",5,Mid
2019,Manufacturing Engineer,"kaizen, process mapping, production planning",17.93,326,"kaizen, production planning, lean six sigma",3,Fresher
2015,Maintenance Engineer,"troubleshooting, preventive maintenance, cmms, vibration analysis",15.86,860,"troubleshooting, cmms, vibration analysis",3,Mid
2019,Quality Engineer,"spc, metrology, iso standards, capa, root cause analysis",14.74,503,"metrology, iso standards, root cause analysis, capa",4,Fresher
2018,Design Engineer,"solidworks, mechanical design, fea",7.32,515,"fea, solidworks, mechanical design",3,Fresher
2023,Project Engineer,"budgeting, stakeholder management, risk register, scheduling",5.66,344,"budgeting, scheduling, stakeholder management, risk register",4,Mid
2020,Project Engineer,"ms project, risk register, scheduling, budgeting, stakeholder management",13.5,691,"budgeting, scheduling, stakeholder management, ms project",4,Fresher
2017,Quality Engineer,"iso standards, spc, capa, metrology",14.2,502,"spc, capa, iso standards, metrology",4,Fresher
2023,HVAC Engineer,"duct design, revit mep, load calculation",16.18,746,"duct design, revit mep, load calculation",3,Mid
2022,Project Engineer,"scheduling, stakeholder management, risk register",20.54,732,"scheduling, risk register, stakeholder management",3,Mid
2017,Robotics Automation Engineer,"motion control, scada, safety pl, plc, robotics",19.63,816,"robotics, scada, plc, motion control",4,Fresher
2017,Manufacturing Engineer,"kaizen, cnc, production planning",4.96,747,"cnc, production planning, kaizen, lean six sigma",4,Fresher
2018,Quality Engineer,"iso standards, spc, capa, metrology, root cause analysis",20.84,785,"spc, metrology, capa, root cause analysis, iso standards",5,Mid
2019,HVAC Engineer,"thermodynamics, duct design, revit mep, hvac design, load calculation",10.62,690,"load calculation, thermodynamics",2,Fresher
2023,Quality Engineer,"capa, root cause analysis, spc, iso standards, metrology",3.77,906,"capa, spc, iso standards",3,Mid
2019,Project Engineer,"ms project, scheduling, budgeting, risk register, stakeholder management",8.62,691,"stakeholder management, ms project, risk register, budgeting",4,Mid
2017,Project Engineer,"stakeholder management, ms project, scheduling",5.92,388,"stakeholder management, scheduling, ms project",3,Fresher
2017,CAE Engineer,"structural analysis, ansys, cfd, meshing, simulation",20.05,552,"simulation, ansys, cfd, structural analysis, meshing",5,Mid
2015,Robotics Automation Engineer,"motion control, scada, plc, robotics",15.15,702,"motion control, scada, robotics, plc",4,Senior
2020,Project Engineer,"ms project, stakeholder management, budgeting, risk register, scheduling",7.45,1043,"risk register, scheduling",2,Mid
2018,Project Engineer,"scheduling, risk register, stakeholder management, budgeting",7.17,939,"stakeholder management, scheduling, risk register, budgeting",4,Fresher
2018,CAE Engineer,"meshing, ansys, cfd, structural analysis, simulation",6.87,934,"ansys, structural analysis, cfd",3,Fresher
2017,Maintenance Engineer,"preventive maintenance, troubleshooting, vibration analysis, cmms, reliability",7.89,236,"vibration analysis, troubleshooting, preventive maintenance, cmms, reliability",5,Senior
2016,Quality Engineer,"metrology, capa, iso standards, spc",21.56,602,"metrology, iso standards, capa, spc, root cause analysis",5,Senior
2022,Project Engineer,"budgeting, risk register, ms project",6.95,691,"budgeting, risk register, ms project, stakeholder management",4,Fresher
2018,HVAC Engineer,"hvac design, revit mep, thermodynamics",9.83,928,"thermodynamics, hvac design, revit mep, load calculation",4,Fresher
2016,Maintenance Engineer,"troubleshooting, vibration analysis, preventive maintenance, cmms, reliability",6.44,638,"cmms, preventive maintenance",2,Mid
2022,Manufacturing Engineer,"production planning, lean six sigma, kaizen",14.18,839,"kaizen, lean six sigma, production planning",3,Fresher
2019,Manufacturing Engineer,"kaizen, process mapping, lean six sigma",12.5,660,"lean six sigma, kaizen, cnc",3,Senior
2018,Project Engineer,"risk register, ms project, scheduling, budgeting",16.93,446,"ms project, scheduling, risk register, budgeting",4,Senior
2020,Design Engineer,"mechanical design, fea, cad, drafting, solidworks",6.15,330,"fea, solidworks, mechanical design, drafting, cad",5,Mid
2021,Project Engineer,"ms project, stakeholder management, risk register",15.99,766,"risk register, stakeholder management, ms project",3,Fresher
2020,Quality Engineer,"root cause analysis, capa, metrology",11.95,724,"root cause analysis, capa, metrology",3,Fresher
2017,Robotics Automation Engineer,"safety pl, scada, motion control, robotics, plc",11.3,455,"scada, safety pl, motion control, robotics, plc",5,Mid
2019,Robotics Automation Engineer,"plc, robotics, motion control",21.0,871,"plc, motion control, robotics",3,Fresher
2019,HVAC Engineer,"duct design, thermodynamics, load calculation, revit mep, hvac design",16.7,1049,"duct design, load calculation",2,Mid
2020,Project Engineer,"risk register, scheduling, stakeholder management, ms project",4.39,892,"scheduling, risk register, ms project, stakeholder management, budgeting",5,Senior
2021,HVAC Engineer,"load calculation, revit mep, hvac design",18.45,810,"load calculation, revit mep, hvac design",3,Fresher
2015,HVAC Engineer,"duct design, thermodynamics, revit mep",7.89,851,"thermodynamics, revit mep",2,Mid
2024,Design Engineer,"solidworks, gd and t, cad",14.05,656,"solidworks, cad, gd and t",3,Senior
2018,Design Engineer,"drafting, cad, gd and t, fea, mechanical design",6.72,436,"cad, mechanical design, fea",3,Fresher
2015,Quality Engineer,"iso standards, root cause analysis, spc, capa",6.74,900,"capa, iso standards, root cause analysis",3,Senior
2016,Robotics Automation Engineer,"robotics, motion control, safety pl, scada, plc",11.36,671,"motion control, scada, robotics, plc",4,Senior
2020,HVAC Engineer,"revit mep, duct design, hvac design",14.91,650,"duct design, revit mep, hvac design",3,Senior
2020,CAE Engineer,"simulation, meshing, structural analysis, ansys, cfd",21.86,408,"cfd, structural analysis, meshing",3,Senior
2025,Manufacturing Engineer,"lean six sigma, kaizen, cnc",18.25,567,"kaizen, cnc, lean six sigma",3,Mid
2022,Manufacturing Engineer,"production planning, process mapping, lean six sigma, cnc",16.24,701,"lean six sigma, cnc, production planning, process mapping",4,Fresher
2015,Design Engineer,"gd and t, solidworks, mechanical design, fea, cad, drafting",8.15,702,"fea, gd and t, cad",3,Mid
2020,Manufacturing Engineer,"cnc, kaizen, lean six sigma",9.11,933,"lean six sigma, cnc, kaizen",3,Mid
2022,Design Engineer,"cad, gd and t, fea, solidworks, drafting, mechanical design",11.35,1026,"drafting, gd and t",2,Mid
