Year,Job_Name,Required_Skills,Avg_Salary_LPA,Job_Postings,User_Learned_Skills,Skill_Count,Experience_Level
2018,Electrical Design Engineer,"load calculation, nec codes, autocad electrical",7.41,670,"nec codes, load calculation, autocad electrical",3,Fresher
2015,Substation Engineer,"substation design, transformers, clearance calculation, switchgear",15.35,960,"switchgear, substation design",2,Fresher
2018,Electrical Design Engineer,"autocad electrical, cable sizing, nec codes, single line diagram, load calculation",15.15,440,"cable sizing, single line diagram, nec codes, autocad electrical",4,Mid
2023,Renewable Energy Engineer,"mppt, inverters, wind energy",11.86,927,"inverters, wind energy",2,Senior
2024,Power Systems Engineer,"short circuit analysis, relay coordination, load flow, etap, power systems",10.08,631,"relay coordination, load flow, short circuit analysis, power systems, etap",5,Senior
2024,Power Systems Engineer,"power systems, relay coordination, etap, short circuit analysis, load flow",13.96,729,"etap, relay coordination, short circuit analysis, load flow, power systems",5,Mid
2018,Electrical Design Engineer,"autocad electrical, load calculation, nec codes",9.7,531,"load calculation, nec codes, autocad electrical",3,Fresher
2022,Electrical Maintenance Engineer,"motors, therography, preventive maintenance, vfd",8.35,645,"vfd, motors, preventive maintenance, therography",4,Mid
2017,Electrical Maintenance Engineer,"vfd, troubleshooting, preventive maintenance",20.77,656,"troubleshooting, vfd, preventive maintenance, therography",4,Senior
2020,Electrical Project Engineer,"method statement, electrical estimating, commissioning",14.19,714,"method statement, commissioning, electrical estimating",3,Senior
2023,Substation Engineer,"grounding, substation design, switchgear, transformers",17.1,839,"switchgear, substation design, transformers",3,Senior
2017,Power Systems Engineer,"power systems, etap, load flow, short circuit analysis",12.74,884,"etap, load flow, power systems, short circuit analysis, relay coordination",5,Mid
2017,Electrical Design Engineer,"autocad electrical, cable sizing, single line diagram",14.45,913,"autocad electrical, cable sizing, single line diagram",3,Fresher
2017,Control Systems Engineer,"dcs, pid tuning, ladder logic, plc programming, scada",16.72,983,"ladder logic, dcs, pid tuning, scada",4,Senior
2019,Protection Engineer,"setting study, relay settings, ct pt sizing, differential protection, distance protection",17.62,460,"setting study, relay settings, ct pt sizing, differential protection",4,Fresher
2021,Electrical Project Engineer,"ms project, method statement, commissioning",12.49,769,"ms project, commissioning, method statement",3,Senior
2021,Electrical Design Engineer,"cable sizing, load calculation, autocad electrical",6.48,587,"load calculation, cable sizing, autocad electrical, nec codes",4,Fresher
2024,Renewable Energy Engineer,"mppt, grid integration, solar pv design, inverters",12.34,918,"mppt, grid integration, solar pv design, inverters, wind energy",5,Senior
2021,Protection Engineer,"relay settings, setting study, distance protection, differential protection, ct pt sizing",10.08,1074,"relay settings, distance protection, differential protection, setting study",4,Senior
2018,Protection Engineer,"distance protection, differential protection, relay settings, ct pt sizing, setting study",5.33,662,"differential protection, relay settings, ct pt sizing",3,Fresher
2021,Electrical Project Engineer,"fat sat, electrical estimating, commissioning, method statement, ms project",13.94,165,"commissioning, electrical estimating",2,Senior
2022,Electrical Design Engineer,"nec codes, cable sizing, single line diagram, load calculation, autocad electrical",17.29,796,"cable sizing, autocad electrical, single line diagram",3,Senior
2016,Control Systems Engineer,"dcs, plc programming, scada, ladder logic, pid tuning",20.56,1123,"dcs, plc programming, ladder logic, pid tuning",4,Senior
2020,Power Systems Engineer,"etap, relay coordination, short circuit analysis, load flow",17.12,611,"load flow, relay coordination, short circuit analysis, etap",4,Senior
2017,Power Systems Engineer,"power systems, load flow, relay coordination, short circuit analysis",9.22,636,"relay coordination, load flow, power systems",3,Fresher
2018,Power Systems Engineer,"relay coordination, load flow, etap, power systems",18.45,1006,"relay coordination, etap, load flow, power systems",4,Senior
2016,Control Systems Engineer,"plc programming, scada, pid tuning, ladder logic, dcs",3.71,308,"plc programming, ladder logic",2,Fresher
2015,Electrical Design Engineer,"single line diagram, nec codes, cable sizing, load calculation, autocad electrical",12.88,644,"nec codes, single line diagram, load calculation",3,Senior
2018,Power Systems Engineer,"relay coordination, short circuit analysis, power systems",14.59,770,"power systems, relay coordination, short circuit analysis, load flow",4,Fresher
2024,Renewable Energy Engineer,"inverters, solar pv design, mppt",15.38,1042,"solar pv design, inverters, mppt",3,Senior
2016,Electrical Project Engineer,"commissioning, ms project, method statement, electrical estimating",20.69,546,"electrical estimating, method statement, commissioning, ms project",4,Mid
2018,Electrical Maintenance Engineer,"troubleshooting, therography, vfd, preventive maintenance, motors",18.38,1039,"vfd, preventive maintenance, troubleshooting, therography, motors",5,Fresher
2021,Substation Engineer,"substation design, clearance calculation, grounding, switchgear, transformers",9.28,1071,"transformers, grounding",2,Senior
2024,Protection Engineer,"distance protection, relay settings, setting study, ct pt sizing, differential protection",13.61,842,"differential protection, setting study, ct pt sizing, relay settings",4,Senior
2020,Electrical Design Engineer,"autocad electrical, single line diagram, cable sizing",4.74,959,"single line diagram, autocad electrical, cable sizing, nec codes",4,Senior
2021,Protection Engineer,"distance protection, setting study, relay settings, ct pt sizing",6.39,951,"ct pt sizing, relay settings, distance protection, setting study",4,Mid
2021,Electrical Maintenance Engineer,"therography, vfd, motors",20.41,393,"vfd, therography, motors, troubleshooting",4,Fresher
2020,Renewable Energy Engineer,"solar pv design, wind energy, mppt, inverters, grid integration",8.93,797,"solar pv design, grid integration, inverters",3,Senior
2020,Electrical Maintenance Engineer,"therography, motors, troubleshooting, vfd",7.16,695,"therography, troubleshooting, vfd, motors",4,Mid
2024,Power Systems Engineer,"relay coordination, short circuit analysis, power systems, load flow",8.83,435,"load flow, relay coordination, short circuit analysis, power systems",4,Fresher
2022,Electrical Project Engineer,"ms project, fat sat, commissioning",11.15,953,"ms project, commissioning, fat sat, method statement",4,Fresher
2022,Electrical Maintenance Engineer,"motors, vfd, preventive maintenance",18.98,836,"vfd, motors, preventive maintenance",3,Senior
2023,Renewable Energy Engineer,"inverters, grid integration, wind energy",12.29,744,"grid integration, wind energy, inverters",3,Senior
2019,Substation Engineer,"transformers, grounding, switchgear, clearance calculation",4.14,702,"switchgear, transformers",2,Mid
2015,Electrical Design Engineer,"single line diagram, nec codes, autocad electrical, load calculation",11.18,774,"nec codes, autocad electrical",2,Senior
2024,Power Systems Engineer,"etap, power systems, relay coordination",21.0,178,"relay coordination, etap",2,Mid
2023,Protection Engineer,"distance protection, setting study, differential protection",21.57,547,"differential protection, setting study, distance protection",3,Senior
2015,Protection Engineer,"relay settings, distance protection, ct pt sizing",18.46,965,"distance protection, ct pt sizing, relay settings, differential protection",4,Mid
2021,Protection Engineer,"relay settings, setting study, differential protection",5.97,667,"relay settings, differential protection, setting study",3,Senior
2022,Renewable Energy Engineer,"grid integration, mppt, solar pv design, inverters",8.39,726,"inverters, mppt, grid integration, solar pv design",4,Mid
2016,Control Systems Engineer,"ladder logic, dcs, pid tuning, scada",19.91,1138,"pid tuning, dcs, scada, ladder logic",4,Fresher
2016,Electrical Maintenance Engineer,"therography, preventive maintenance, motors, troubleshooting",3.8,495,"therography, troubleshooting, preventive maintenance",3,Fresher
2018,Control Systems Engineer,"scada, plc programming, dcs, pid tuning, ladder logic",6.38,729,"dcs, ladder logic, plc programming, scada, pid tuning",5,Mid
2022,Power Systems Engineer,"etap, load flow, power systems, relay coordination, short circuit analysis",12.78,854,"power systems, load flow, short circuit analysis",3,Mid
2019,Renewable Energy Engineer,"wind energy, solar pv design, inverters, grid integration",15.87,1137,"wind energy, solar pv design",2,Fresher
2015,Renewable Energy Engineer,"inverters, mppt, solar pv design, grid integration",11.48,491,"mppt, grid integration, inverters",3,Senior
2022,Electrical Project Engineer,"commissioning, electrical estimating, method statement, ms project",16.96,871,"method statement, commissioning, ms project, electrical estimating",4,Senior
2017,Electrical Design Engineer,"single line diagram, cable sizing, load calculation",20.67,564,"single line diagram, cable sizing, load calculation, autocad electrical",4,Senior
2023,Electrical Maintenance Engineer,"preventive maintenance, motors, troubleshooting, vfd",7.15,557,"motors, preventive maintenance, troubleshooting",3,Senior
2024,Electrical Design Engineer,"load calculation, nec codes, autocad electrical, single line diagram",11.4,775,"single line diagram, nec codes, autocad electrical, load calculation",4,Senior
2016,Power Systems Engineer,"etap, relay coordination, load flow",5.39,554,"etap, load flow",2,Fresher
2015,Electrical Design Engineer,"single line diagram, load calculation, nec codes, cable sizing",3.7,752,"nec codes, single line diagram, load calculation, cable sizing",4,Mid
2018,Substation Engineer,"substation design, grounding, clearance calculation, switchgear, transformers",8.33,731,"switchgear, grounding, clearance calculation",3,Fresher
2023,Electrical Maintenance Engineer,"therography, troubleshooting, motors, vfd",5.53,503,"motors, troubleshooting",2,Fresher
2021,Renewable Energy Engineer,"wind energy, mppt, inverters",5.78,850,"wind energy, mppt, inverters",3,Mid
2024,Electrical Design Engineer,"autocad electrical, cable sizing, nec codes, single line diagram, load calculation",17.64,491,"cable sizing, autocad electrical",2,Senior
2022,Power Systems Engineer,"power systems, relay coordination, short circuit analysis, load flow, etap",13.26,778,"load flow, power systems, short circuit analysis",3,Fresher
2024,Renewable Energy Engineer,"solar pv design, wind energy, grid integration",3.6,301,"solar pv design, grid integration, wind energy",3,Senior
2017,Electrical Maintenance Engineer,"troubleshooting, preventive maintenance, motors, vfd, therography",10.81,457,"therography, vfd",2,Senior
2020,Control Systems Engineer,"plc programming, ladder logic, pid tuning, dcs, scada",10.15,607,"pid tuning, dcs, plc programming, scada",4,Fresher
