Year,Job_Name,Required_Skills,Avg_Salary_LPA,Job_Postings,User_Learned_Skills,Skill_Count,Experience_Level
2017,Risk Analyst,"credit risk, stress testing, basel norms, var, risk reporting",9.55,922,"stress testing, credit risk",2,Fresher
2021,Portfolio Manager,"equity research, performance attribution, fixed income, asset allocation",8.95,472,"equity research, fixed income, asset allocation",3,Senior
2018,Chartered Accountant,"tax compliance, ind as, financial statements, internal audit, auditing",8.94,482,"financial statements, ind as, auditing, tax compliance",4,Senior
2016,Tax Consultant,"litigation support, income tax, transfer pricing",6.79,807,"income tax, litigation support, transfer pricing, gst",4,Fresher
2023,Financial Analyst,"forecasting, variance analysis, excel",5.53,592,"variance analysis, forecasting, excel",3,Senior
2017,Chartered Accountant,"tax compliance, ind as, auditing, financial statements",3.88,951,"tax compliance, financial statements, auditing",3,Mid
2021,Portfolio Manager,"equity research, asset allocation, bloomberg",15.55,570,"bloomberg, equity research",2,Senior
2021,Chartered Accountant,"ind as, auditing, internal audit",12.7,689,"auditing, ind as, internal audit",3,Mid
2019,Risk Analyst,"var, stress testing, credit risk",9.75,882,"var, stress testing, credit risk",3,Fresher
2022,Financial Analyst,"forecasting, excel, financial modeling, dashboards, variance analysis",14.75,429,"dashboards, financial modeling, forecasting, excel, variance analysis",5,Fresher
2017,Tax Consultant,"litigation support, transfer pricing, tax planning",12.25,663,"tax planning, litigation support",2,Senior
2016,Tax Consultant,"transfer pricing, income tax, tax planning",4.23,1158,"tax planning, income tax, transfer pricing",3,Senior
2025,Chartered Accountant,"internal audit, ind as, auditing, tax compliance, financial statements",6.56,669,"tax compliance, ind as",2,Mid
2019,Credit Analyst,"credit memo, cash flow analysis, industry research, financial ratios, covenants",4.01,366,"cash flow analysis, financial ratios, industry research, credit memo, covenants",5,Mid
2021,Portfolio Manager,"fixed income, equity research, asset allocation",21.5,764,"equity research, asset allocation, fixed income, performance attribution",4,Mid
2021,Investment Banker,"valuation, pitch books, m and a",4.47,709,"pitch books, m and a, valuation",3,Fresher
2021,Risk Analyst,"var, basel norms, stress testing, risk reporting, credit risk",21.81,923,"basel norms, var, risk reporting, stress testing",4,Fresher
2018,Financial Controller,"consolidation, internal controls, management accounting",16.8,827,"management accounting, consolidation, internal controls, erp finance",4,Fresher
2024,Investment Banker,"excel advanced, valuation, due diligence, pitch books, m and a",18.65,789,"valuation, excel advanced, m and a, pitch books, due diligence",5,Senior
2023,Investment Banker,"due diligence, excel advanced, m and a, pitch books, valuation",4.23,487,"due diligence, pitch books",2,Senior
2016,Financial Analyst,"excel, variance analysis, financial modeling",18.74,625,"variance analysis, financial modeling, excel",3,Mid
2022,Investment Banker,"due diligence, m and a, pitch books, valuation, excel advanced",4.73,647,"valuation, pitch books, m and a",3,Senior
2016,Financial Controller,"consolidation, internal controls, management accounting, budgeting",20.9,726,"consolidation, management accounting, budgeting, internal controls",4,Senior
2018,Chartered Accountant,"tax compliance, financial statements, internal audit, auditing, ind as",14.46,759,"ind as, auditing, financial statements",3,Senior
2024,Financial Analyst,"excel, forecasting, variance analysis, dashboards, financial modeling",4.72,395,"financial modeling, excel, forecasting, variance analysis, dashboards",5,Mid
2018,Credit Analyst,"industry research, covenants, cash flow analysis, financial ratios, credit memo",15.5,605,"credit memo, cash flow analysis, industry research",3,Senior
2022,Financial Controller,"management accounting, erp finance, budgeting, internal controls",13.43,651,"internal controls, erp finance, budgeting",3,Senior
2022,Risk Analyst,"stress testing, credit risk, basel norms",10.93,642,"stress testing, basel norms, credit risk, var",4,Fresher
2025,Financial Controller,"budgeting, internal controls, erp finance, management accounting",3.94,460,"management accounting, budgeting",2,Senior
2022,Tax Consultant,"transfer pricing, income tax, gst",15.78,931,"transfer pricing, income tax",2,Senior
2022,Investment Banker,"due diligence, pitch books, valuation, excel advanced",11.29,634,"excel advanced, due diligence, pitch books, valuation, m and a",5,Mid
2018,Financial Controller,"erp finance, management accounting, budgeting",9.95,770,"budgeting, erp finance, management accounting",3,Senior
2015,Tax Consultant,"transfer pricing, income tax, gst, tax planning, litigation support",11.94,504,"tax planning, income tax, transfer pricing",3,Senior
2018,Risk Analyst,"basel norms, var, risk reporting, credit risk",21.66,450,"credit risk, risk reporting, var, basel norms",4,Mid
2025,Financial Controller,"erp finance, consolidation, budgeting",8.11,509,"consolidation, erp finance, internal controls",3,Mid
2025,Credit Analyst,"financial ratios, covenants, industry research, credit memo, cash flow analysis",7.12,503,"industry research, cash flow analysis, covenants",3,Senior
2021,Chartered Accountant,"internal audit, financial statements, ind as, auditing, tax compliance",6.6,913,"financial statements, tax compliance, auditing",3,Fresher
2025,Portfolio Manager,"equity research, bloomberg, performance attribution, asset allocation",12.0,711,"asset allocation, equity research, performance attribution, bloomberg",4,Senior
2023,Tax Consultant,"income tax, transfer pricing, tax planning, gst",12.28,927,"tax planning, gst, transfer pricing",3,Senior
2025,Portfolio Manager,"asset allocation, performance attribution, equity research",9.99,726,"asset allocation, equity research, performance attribution",3,Fresher
2019,Credit Analyst,"financial ratios, covenants, industry research, cash flow analysis, credit memo",11.79,576,"industry research, covenants, cash flow analysis, financial ratios",4,Senior
2024,Portfolio Manager,"equity research, bloomberg, fixed income, asset allocation, performance attribution",6.84,681,"fixed income, bloomberg, performance attribution, asset allocation, equity research",5,Fresher
2015,Financial Controller,"budgeting, erp finance, management accounting, internal controls",3.93,911,"internal controls, erp finance, management accounting",3,Mid
2015,Portfolio Manager,"performance attribution, equity research, asset allocation",7.94,542,"asset allocation, equity research, performance attribution",3,Mid
2016,Chartered Accountant,"financial statements, ind as, internal audit",6.66,687,"financial statements, ind as",2,Senior
2020,Tax Consultant,"tax planning, transfer pricing, litigation support, income tax",11.58,566,"income tax, tax planning, transfer pricing",3,Fresher
2024,Credit Analyst,"credit memo, industry research, cash flow analysis",19.11,789,"industry research, credit memo",2,Fresher
2024,Risk Analyst,"risk reporting, stress testing, var, basel norms",9.8,816,"var, stress testing, risk reporting",3,Fresher
2016,Financial Controller,"budgeting, erp finance, internal controls, management accounting",3.8,676,"erp finance, management accounting, budgeting, internal controls",4,Senior
2022,Financial Analyst,"forecasting, dashboards, excel, variance analysis",14.66,967,"dashboards, forecasting, variance analysis, excel",4,Fresher
2024,Portfolio Manager,"performance attribution, asset allocation, equity research, bloomberg, fixed income",14.41,661,"fixed income, bloomberg",2,Fresher
2024,Financial Controller,"erp finance, budgeting, consolidation, internal controls",7.53,712,"erp finance, budgeting",2,Mid
2017,Tax Consultant,"income tax, transfer pricing, tax planning, gst, litigation support",15.6,933,"income tax, transfer pricing",2,Senior
2015,Investment Banker,"pitch books, excel advanced, valuation, due diligence, m and a",19.73,509,"m and a, pitch books, due diligence",3,Fresher
2022,Financial Analyst,"variance analysis, forecasting, excel",15.66,738,"excel, variance analysis, forecasting",3,Senior
2023,Investment Banker,"m and a, due diligence, pitch books",11.09,665,"m and a, due diligence, pitch books",3,Senior
2019,Portfolio Manager,"equity research, asset allocation, fixed income, performance attribution, bloomberg",20.97,661,"fixed income, bloomberg",2,Mid
2019,Risk Analyst,"credit risk, var, stress testing, risk reporting, basel norms",3.81,663,"stress testing, risk reporting",2,Fresher
2016,Tax Consultant,"income tax, tax planning, transfer pricing, litigation support",5.02,567,"transfer pricing, litigation support, tax planning, income tax",4,Senior
2016,Financial Analyst,"forecasting, variance analysis, excel, financial modeling, dashboards",15.77,447,"dashboards, financial modeling, forecasting, variance analysis",4,Fresher
2023,Credit Analyst,"financial ratios, industry research, credit memo, cash flow analysis, covenants",21.76,751,"industry research, covenants, cash flow analysis",3,Senior
2023,Tax Consultant,"income tax, tax planning, litigation support",21.64,826,"tax planning, income tax, transfer pricing",3,Fresher
2025,Investment Banker,"due diligence, m and a, valuation",14.99,758,"m and a, due diligence, valuation",3,Senior
2017,Chartered Accountant,"ind as, internal audit, financial statements, auditing, tax compliance",16.76,535,"auditing, internal audit, ind as, tax compliance, financial statements",5,Senior
2021,Financial Analyst,"forecasting, excel, financial modeling, variance analysis",5.89,910,"forecasting, excel",2,Fresher
2025,Tax Consultant,"litigation support, tax planning, gst, income tax, transfer pricing",6.79,405,"transfer pricing, litigation support, gst, income tax",4,Senior
2022,Tax Consultant,"transfer pricing, income tax, gst, tax planning, litigation support",12.22,699,"transfer pricing, tax planning, litigation support, income tax",4,Mid
2016,Financial Controller,"consolidation, budgeting, management accounting, internal controls",5.73,696,"management accounting, internal controls, budgeting, erp finance",4,Mid
2021,Tax Consultant,"litigation support, income tax, transfer pricing, gst, tax planning",13.01,394,"gst, litigation support, tax planning",3,Senior
2018,Portfolio Manager,"fixed income, performance attribution, equity research, bloomberg",17.54,488,"performance attribution, equity research, fixed income, bloomberg",4,Mid
2020,Risk Analyst,"credit risk, basel norms, stress testing, var, risk reporting",7.58,724,"var, credit risk, basel norms",3,Senior
2015,Tax Consultant,"transfer pricing, gst, litigation support, tax planning",5.12,716,"gst, litigation support, transfer pricing, tax planning",4,Senior
2019,Chartered Accountant,"financial statements, internal audit, tax compliance, ind as, auditing",4.4,649,"ind as, internal audit, tax compliance, financial statements, auditing",5,Senior
2015,Investment Banker,"due diligence, valuation, excel advanced, pitch books",16.94,894,"pitch books, valuation, due diligence",3,Mid
2025,Credit Analyst,"cash flow analysis, credit memo, financial ratios",13.31,604,"credit memo, cash flow analysis, financial ratios",3,Fresher
2015,Credit Analyst,"cash flow analysis, credit memo, financial ratios, covenants, industry research",21.38,700,"industry research, financial ratios, covenants",3,Senior
