Year,Job_Name,Required_Skills,Avg_Salary_LPA,Job_Postings,User_Learned_Skills,Skill_Count,Experience_Level
2018,General Physician,"clinical examination, preventive medicine, emr, patient care, diagnosis",19.58,676,"clinical examination, patient care, emr",3,Mid
2024,Emergency Medicine Doctor,"acls, acute management, emergency procedures",5.5,449,"acls, acute management, emergency procedures",3,Fresher
2023,Emergency Medicine Doctor,"emergency procedures, acls, triage",12.75,740,"triage, acls",2,Mid
2015,Pathologist,"biopsy analysis, immunohistochemistry, histopathology, laboratory medicine",4.29,846,"laboratory medicine, immunohistochemistry, microscopy",3,Mid
2022,General Physician,"clinical examination, preventive medicine, patient care",15.46,773,"preventive medicine, patient care, clinical examination, emr",4,Senior
2020,Surgeon,"laparoscopy, sterile technique, operative skills",3.79,764,"laparoscopy, sterile technique, operative skills",3,Fresher
2023,Pediatrician,"child health, adolescent medicine, vaccination",15.47,1046,"adolescent medicine, vaccination, child health",3,Fresher
2022,Emergency Medicine Doctor,"trauma care, acls, triage, acute management",6.5,735,"acls, trauma care, triage",3,Mid
2017,Surgeon,"operative skills, postoperative care, anatomy, laparoscopy",11.17,816,"anatomy, postoperative care",2,Fresher
2021,Psychiatrist,"crisis intervention, dsm assessment, psychopharmacology, psychotherapy",20.84,520,"psychotherapy, dsm assessment, crisis intervention, psychopharmacology",4,Fresher
2020,Surgeon,"operative skills, sterile technique, anatomy",4.05,673,"operative skills, anatomy, sterile technique",3,Fresher
2019,General Physician,"diagnosis, emr, preventive medicine, clinical examination, patient care",17.49,821,"clinical examination, patient care, diagnosis",3,Senior
2018,Radiologist,"pacs, mri interpretation, reporting, radiation safety, ct interpretation",20.21,699,"pacs, reporting",2,Mid
2017,Surgeon,"anatomy, laparoscopy, postoperative care, operative skills",12.04,598,"anatomy, operative skills",2,Mid
2023,Cardiologist,"lipid management, echocardiography, ecg interpretation, heart failure management",20.1,872,"ecg interpretation, lipid management, echocardiography",3,Senior
2025,Emergency Medicine Doctor,"acute management, acls, emergency procedures",13.86,807,"emergency procedures, acls, acute management",3,Mid
2025,General Physician,"diagnosis, clinical examination, patient care, preventive medicine",11.16,416,"patient care, diagnosis, clinical examination, preventive medicine",4,Mid
2019,Radiologist,"mri interpretation, reporting, ct interpretation, radiation safety, pacs",6.99,845,"mri interpretation, radiation safety",2,Senior
2016,Cardiologist,"lipid management, echocardiography, heart failure management",8.63,717,"lipid management, heart failure management, echocardiography",3,Mid
2016,Cardiologist,"echocardiography, lipid management, heart failure management, ecg interpretation, cath lab basics",5.77,790,"heart failure management, echocardiography, lipid management, ecg interpretation, cath lab basics",5,Senior
2016,General Physician,"clinical examination, patient care, preventive medicine",10.44,390,"preventive medicine, clinical examination, patient care",3,Fresher
2020,Psychiatrist,"mental health assessment, psychopharmacology, psychotherapy",16.5,351,"psychotherapy, mental health assessment, psychopharmacology",3,Mid
2018,Pediatrician,"child health, growth monitoring, adolescent medicine, neonatal care, vaccination",11.38,1017,"child health, vaccination, neonatal care, adolescent medicine, growth monitoring",5,Fresher
2023,General Physician,"emr, diagnosis, preventive medicine, patient care",4.36,413,"patient care, emr, preventive medicine, diagnosis",4,Mid
2018,Surgeon,"anatomy, laparoscopy, operative skills, sterile technique, postoperative care",16.85,667,"postoperative care, laparoscopy, operative skills",3,Mid
2017,Radiologist,"radiation safety, ct interpretation, reporting, mri interpretation, pacs",6.35,428,"pacs, ct interpretation, reporting",3,Fresher
2023,Emergency Medicine Doctor,"acls, trauma care, triage, emergency procedures, acute management",9.05,892,"acute management, trauma care, triage, acls",4,Senior
2024,Radiologist,"ct interpretation, mri interpretation, radiation safety, pacs",4.59,815,"pacs, mri interpretation, radiation safety, ct interpretation",4,Senior
2022,Pediatrician,"child health, growth monitoring, neonatal care, adolescent medicine",17.21,801,"adolescent medicine, child health",2,Mid
2021,General Physician,"patient care, preventive medicine, emr, clinical examination, diagnosis",4.61,806,"clinical examination, patient care",2,Mid
2022,Radiologist,"radiation safety, ct interpretation, mri interpretation, reporting",19.4,546,"ct interpretation, mri interpretation, radiation safety, reporting",4,Senior
2025,Pediatrician,"child health, neonatal care, vaccination",12.15,552,"neonatal care, child health",2,Mid
2019,Cardiologist,"heart failure management, cath lab basics, ecg interpretation",4.29,803,"ecg interpretation, heart failure management, cath lab basics",3,Senior
2024,Pathologist,"biopsy analysis, immunohistochemistry, laboratory medicine, histopathology, microscopy",3.97,966,"laboratory medicine, histopathology, biopsy analysis, immunohistochemistry",4,Fresher
2023,Radiologist,"reporting, pacs, radiation safety, mri interpretation, ct interpretation",13.71,753,"ct interpretation, reporting, mri interpretation",3,Mid
2021,Cardiologist,"heart failure management, ecg interpretation, echocardiography, lipid management",11.26,633,"heart failure management, lipid management, ecg interpretation, echocardiography",4,Mid
2022,Pathologist,"biopsy analysis, histopathology, laboratory medicine, microscopy",12.88,547,"biopsy analysis, histopathology, microscopy, laboratory medicine",4,Senior
2016,Cardiologist,"ecg interpretation, lipid management, cath lab basics",18.66,527,"lipid management, ecg interpretation, cath lab basics, echocardiography",4,Senior
2016,General Physician,"diagnosis, clinical examination, emr, preventive medicine",18.15,504,"clinical examination, diagnosis, preventive medicine",3,Senior
2022,Emergency Medicine Doctor,"acls, emergency procedures, acute management, trauma care",21.99,568,"emergency procedures, acute management, trauma care",3,Senior
2024,Radiologist,"reporting, pacs, mri interpretation, radiation safety",7.22,936,"pacs, radiation safety, mri interpretation, reporting",4,Mid
2016,General Physician,"patient care, preventive medicine, diagnosis, clinical examination",17.94,1060,"diagnosis, clinical examination, preventive medicine, patient care, emr",5,Fresher
2020,Pathologist,"laboratory medicine, microscopy, biopsy analysis, immunohistochemistry, histopathology",12.91,120,"immunohistochemistry, biopsy analysis, microscopy, histopathology, laboratory medicine",5,Fresher
2016,Surgeon,"laparoscopy, postoperative care, anatomy, sterile technique, operative skills",16.63,318,"postoperative care, anatomy, sterile technique, operative skills, laparoscopy",5,Senior
2025,Surgeon,"anatomy, laparoscopy, sterile technique, postoperative care",5.76,909,"sterile technique, postoperative care, laparoscopy, anatomy, operative skills",5,Fresher
2021,Surgeon,"operative skills, laparoscopy, anatomy",8.9,737,"laparoscopy, operative skills, anatomy",3,Fresher
2021,Pediatrician,"neonatal care, vaccination, growth monitoring, adolescent medicine, child health",5.73,612,"adolescent medicine, growth monitoring, neonatal care",3,Fresher
2017,Pediatrician,"child health, neonatal care, adolescent medicine, growth monitoring",10.51,758,"growth monitoring, adolescent medicine, child health, neonatal care, vaccination",5,Mid
2020,Cardiologist,"echocardiography, ecg interpretation, lipid management",9.24,630,"echocardiography, lipid management",2,Senior
2021,Pathologist,"histopathology, immunohistochemistry, microscopy",9.77,726,"microscopy, immunohistochemistry, histopathology, biopsy analysis",4,Mid
2023,Pediatrician,"adolescent medicine, vaccination, growth monitoring, child health, neonatal care",6.77,777,"neonatal care, adolescent medicine, growth monitoring, vaccination",4,Senior
2022,Psychiatrist,"dsm assessment, mental health assessment, psychopharmacology, psychotherapy",14.04,841,"mental health assessment, psychopharmacology, dsm assessment, psychotherapy, crisis intervention",5,Fresher
2018,Pathologist,"immunohistochemistry, biopsy analysis, histopathology, microscopy, laboratory medicine",17.14,804,"immunohistochemistry, microscopy, biopsy analysis",3,Mid
2015,Emergency Medicine Doctor,"acute management, triage, emergency procedures, trauma care",16.49,830,"trauma care, triage, acute management, emergency procedures",4,Senior
2017,Radiologist,"reporting, pacs, ct interpretation, mri interpretation",13.16,505,"pacs, reporting, ct interpretation, radiation safety",4,Senior
2024,Radiologist,"radiation safety, pacs, reporting",7.84,991,"radiation safety, reporting, pacs, mri interpretation",4,Mid
2015,Psychiatrist,"psychotherapy, mental health assessment, dsm assessment, crisis intervention",18.47,840,"dsm assessment, mental health assessment",2,Fresher
2022,Emergency Medicine Doctor,"emergency procedures, acute management, trauma care, acls",7.7,735,"acls, acute management, emergency procedures, trauma care",4,Senior
2020,General Physician,"diagnosis, emr, clinical examination",17.65,718,"clinical examination, emr, diagnosis, preventive medicine",4,Senior
2021,Pathologist,"laboratory medicine, biopsy analysis, histopathology, microscopy, immunohistochemistry",4.21,485,"laboratory medicine, microscopy, biopsy analysis, immunohistochemistry, histopathology",5,Mid
2024,Psychiatrist,"mental health assessment, dsm assessment, psychopharmacology, crisis intervention, psychotherapy",16.21,676,"mental health assessment, psychopharmacology",2,Fresher
2015,Psychiatrist,"crisis intervention, mental health assessment, psychotherapy",13.67,630,"psychotherapy, mental health assessment",2,Mid
2022,General Physician,"clinical examination, diagnosis, preventive medicine, patient care, emr",16.08,536,"emr, diagnosis, clinical examination, patient care, preventive medicine",5,Mid
2015,Cardiologist,"heart failure management, echocardiography, cath lab basics",17.11,836,"echocardiography, cath lab basics, heart failure management",3,Senior
2025,Psychiatrist,"psychotherapy, psychopharmacology, dsm assessment, crisis intervention, mental health assessment",15.62,995,"psychopharmacology, crisis intervention, dsm assessment, mental health assessment",4,Mid
2017,Pediatrician,"child health, vaccination, growth monitoring, adolescent medicine, neonatal care",16.88,647,"growth monitoring, neonatal care, child health",3,Senior
2021,Pathologist,"laboratory medicine, immunohistochemistry, microscopy, histopathology, biopsy analysis",3.66,979,"immunohistochemistry, microscopy",2,Mid
2016,Radiologist,"reporting, mri interpretation, ct interpretation",8.0,273,"mri interpretation, ct interpretation, reporting, radiation safety",4,Mid
2016,Pediatrician,"vaccination, growth monitoring, child health",18.94,758,"vaccination, child health, growth monitoring",3,Senior
2022,Pathologist,"histopathology, biopsy analysis, immunohistochemistry",20.96,679,"immunohistochemistry, histopathology, biopsy analysis",3,Senior
2020,Psychiatrist,"psychotherapy, mental health assessment, crisis intervention, dsm assessment",4.42,901,"crisis intervention, mental health assessment, psychotherapy, dsm assessment",4,Mid
2023,Radiologist,"reporting, mri interpretation, pacs, radiation safety, ct interpretation",14.39,761,"radiation safety, pacs",2,Mid
2015,Emergency Medicine Doctor,"emergency procedures, trauma care, triage, acute management, acls",13.81,782,"acls, acute management, emergency procedures, triage, trauma care",5,Fresher
2016,Emergency Medicine Doctor,"trauma care, emergency procedures, acute management, acls, triage",6.91,397,"triage, acls, emergency procedures, acute management, trauma care",5,Senior
2018,Radiologist,"pacs, mri interpretation, ct interpretation, reporting, radiation safety",5.24,1383,"reporting, ct interpretation",2,Fresher
2025,Psychiatrist,"psychotherapy, psychopharmacology, mental health assessment, dsm assessment",13.13,616,"psychopharmacology, mental health assessment, dsm assessment, psychotherapy, crisis intervention",5,Senior
