Year,Job_Name,Required_Skills,Avg_Salary_LPA,Job_Postings,User_Learned_Skills,Skill_Count,Experience_Level
2018,Geotechnical Engineer,"bore log interpretation, foundation design, soil mechanics",5.1,1120,"bore log interpretation, foundation design",2,Mid
2024,Project Manager Civil,"primavera, contract administration, tendering, risk management, pmp",5.97,492,"tendering, pmp",2,Fresher
2021,BIM Civil Engineer,"navisworks, clash detection, revit, civil 3d",4.96,801,"civil 3d, revit",2,Mid
2019,Highway Engineer,"pavement design, geometric design, irc codes",9.88,709,"irc codes, pavement design, geometric design",3,Senior
2018,Quantity Surveyor,"contracts, primavera, cost control, boq",14.3,944,"contracts, boq, cost control, primavera",4,Senior
2022,Site Engineer,"safety management, site supervision, quality checks",7.18,747,"quality checks, site supervision",2,Mid
2021,Project Manager Civil,"tendering, risk management, pmp, contract administration",16.03,671,"pmp, contract administration, risk management",3,Senior
2024,Project Manager Civil,"contract administration, primavera, pmp, tendering, risk management",12.6,932,"contract administration, pmp, risk management",3,Mid
2017,BIM Civil Engineer,"revit, ifc, clash detection, civil 3d",19.76,764,"civil 3d, clash detection, revit, ifc",4,Senior
2025,Urban Planner,"transportation planning, zoning regulations, sustainability, gis",18.75,587,"gis, zoning regulations, transportation planning",3,Mid
2016,Site Engineer,"method statement, quality checks, site supervision, surveying, safety management",19.39,881,"safety management, surveying, method statement, quality checks, site supervision",5,Mid
2015,Project Manager Civil,"pmp, tendering, primavera",11.02,708,"pmp, primavera, tendering, contract administration",4,Fresher
2023,Site Engineer,"site supervision, safety management, quality checks, method statement",8.28,294,"site supervision, quality checks, method statement",3,Fresher
2016,Quantity Surveyor,"estimation, contracts, cost control, primavera, boq",15.84,531,"cost control, estimation, primavera",3,Mid
2020,Geotechnical Engineer,"bore log interpretation, plaxis, slope stability, foundation design, soil mechanics",15.79,860,"soil mechanics, bore log interpretation, plaxis, slope stability, foundation design",5,Mid
2021,Urban Planner,"sustainability, zoning regulations, transportation planning, land use planning, gis",13.23,1004,"zoning regulations, gis, land use planning, transportation planning",4,Senior
2018,Site Engineer,"method statement, surveying, safety management",8.3,800,"method statement, safety management, surveying",3,Fresher
2023,Structural Engineer,"steel design, etabs, seismic design",8.56,919,"steel design, etabs, seismic design",3,Mid
2020,Urban Planner,"land use planning, sustainability, zoning regulations, gis, transportation planning",12.12,766,"land use planning, gis, transportation planning",3,Fresher
2016,Urban Planner,"transportation planning, land use planning, zoning regulations",10.06,555,"zoning regulations, transportation planning, land use planning, sustainability",4,Mid
2018,Project Manager Civil,"primavera, risk management, contract administration",15.79,685,"risk management, contract administration, primavera, tendering",4,Fresher
2015,Project Manager Civil,"tendering, primavera, risk management, pmp",8.69,851,"tendering, primavera, pmp, risk management",4,Mid
2015,Project Manager Civil,"contract administration, tendering, risk management, primavera, pmp",18.35,802,"primavera, risk management, contract administration, pmp, tendering",5,Fresher
2022,BIM Civil Engineer,"civil 3d, clash detection, ifc, revit, navisworks",4.77,1091,"navisworks, ifc, civil 3d, revit",4,Senior
2020,Highway Engineer,"irc codes, pavement design, traffic engineering, geometric design, autocad civil 3d",6.27,757,"traffic engineering, autocad civil 3d, geometric design, pavement design",4,Mid
2015,Site Engineer,"method statement, site supervision, surveying, quality checks",16.74,881,"quality checks, site supervision, surveying, method statement",4,Mid
2016,Quantity Surveyor,"contracts, boq, cost control",16.46,1061,"contracts, cost control, boq",3,Fresher
2015,Site Engineer,"site supervision, surveying, safety management",16.67,564,"surveying, site supervision, safety management, method statement",4,Fresher
2015,Site Engineer,"method statement, safety management, surveying, quality checks",11.21,742,"safety management, method statement, surveying, quality checks",4,Senior
2015,Highway Engineer,"autocad civil 3d, pavement design, geometric design",4.52,557,"autocad civil 3d, pavement design, geometric design, traffic engineering",4,Senior
2017,Quantity Surveyor,"primavera, estimation, cost control, boq, contracts",17.2,919,"contracts, primavera, boq, estimation",4,Mid
2021,Structural Engineer,"steel design, staad pro, etabs, seismic design, reinforced concrete",9.65,658,"seismic design, steel design, reinforced concrete, etabs, staad pro",5,Mid
2017,Geotechnical Engineer,"slope stability, foundation design, plaxis, soil mechanics, bore log interpretation",20.77,695,"plaxis, foundation design, soil mechanics",3,Senior
2023,Project Manager Civil,"tendering, primavera, risk management, pmp",13.65,699,"pmp, tendering, risk management, primavera, contract administration",5,Senior
2025,Geotechnical Engineer,"plaxis, soil mechanics, foundation design",5.46,1196,"foundation design, soil mechanics",2,Fresher
2021,Structural Engineer,"seismic design, steel design, staad pro",14.89,648,"staad pro, steel design, seismic design",3,Mid
2023,Urban Planner,"gis, sustainability, transportation planning",5.21,551,"gis, sustainability, transportation planning, zoning regulations",4,Senior
2024,Project Manager Civil,"primavera, pmp, risk management",9.64,887,"pmp, risk management, primavera",3,Senior
2022,Quantity Surveyor,"boq, primavera, cost control",9.38,498,"primavera, boq, cost control",3,Fresher
2017,Highway Engineer,"traffic engineering, autocad civil 3d, geometric design, irc codes, pavement design",16.26,626,"traffic engineering, irc codes, geometric design",3,Mid
2015,Quantity Surveyor,"primavera, boq, cost control, contracts, estimation",10.5,391,"contracts, cost control",2,Mid
2020,Structural Engineer,"etabs, staad pro, reinforced concrete, steel design, seismic design",10.1,559,"staad pro, steel design, reinforced concrete",3,Senior
2022,Project Manager Civil,"pmp, tendering, primavera, contract administration",18.81,1089,"pmp, primavera, tendering, contract administration",4,Senior
2023,Site Engineer,"surveying, safety management, method statement, site supervision",7.77,377,"surveying, site supervision, safety management, method statement",4,Fresher
2019,Site Engineer,"site supervision, safety management, quality checks, surveying, method statement",8.23,263,"quality checks, site supervision",2,Mid
2017,BIM Civil Engineer,"clash detection, revit, ifc, navisworks",13.53,755,"revit, ifc, clash detection",3,Mid
2025,Quantity Surveyor,"boq, cost control, primavera, contracts",19.02,697,"contracts, cost control",2,Mid
2015,Urban Planner,"sustainability, gis, zoning regulations, land use planning, transportation planning",5.56,710,"zoning regulations, land use planning, transportation planning",3,Senior
2022,Site Engineer,"safety management, quality checks, site supervision, method statement, surveying",14.34,493,"site supervision, method statement",2,Fresher
2024,Geotechnical Engineer,"bore log interpretation, slope stability, foundation design, plaxis, soil mechanics",10.59,657,"plaxis, soil mechanics, slope stability, foundation design, bore log interpretation",5,Senior
2024,BIM Civil Engineer,"ifc, navisworks, revit",8.85,907,"navisworks, revit, ifc, clash detection",4,Fresher
2018,Site Engineer,"method statement, site supervision, safety management",13.04,708,"site supervision, safety management, method statement, surveying",4,Senior
2018,Geotechnical Engineer,"bore log interpretation, soil mechanics, plaxis, slope stability",20.79,719,"plaxis, slope stability, soil mechanics, bore log interpretation, foundation design",5,Senior
2022,Geotechnical Engineer,"plaxis, bore log interpretation, soil mechanics",5.37,677,"bore log interpretation, soil mechanics",2,Fresher
2016,Site Engineer,"safety management, site supervision, quality checks",9.59,1156,"site supervision, safety management, quality checks",3,Fresher
2024,BIM Civil Engineer,"civil 3d, revit, clash detection, navisworks",19.69,914,"civil 3d, revit, clash detection, ifc",4,Senior
2015,Highway Engineer,"geometric design, traffic engineering, pavement design, irc codes",15.06,536,"geometric design, pavement design, autocad civil 3d",3,Mid
2021,Site Engineer,"quality checks, site supervision, surveying, method statement",3.83,864,"surveying, site supervision, method statement, quality checks, safety management",5,Mid
2025,BIM Civil Engineer,"civil 3d, clash detection, ifc, revit, navisworks",12.41,582,"revit, navisworks, civil 3d, clash detection, ifc",5,Mid
2016,BIM Civil Engineer,"ifc, clash detection, revit, civil 3d",18.97,540,"clash detection, civil 3d, revit, ifc",4,Senior
2018,Geotechnical Engineer,"foundation design, slope stability, plaxis, soil mechanics",13.63,721,"soil mechanics, foundation design",2,Senior
2016,Site Engineer,"method statement, quality checks, site supervision, safety management",16.45,930,"method statement, site supervision, quality checks, safety management, surveying",5,Mid
2019,Urban Planner,"transportation planning, land use planning, gis",18.11,705,"land use planning, gis, transportation planning, zoning regulations",4,Senior
2017,Geotechnical Engineer,"plaxis, foundation design, slope stability, soil mechanics, bore log interpretation",10.2,663,"foundation design, slope stability",2,Mid
2024,Project Manager Civil,"contract administration, primavera, pmp",15.83,377,"contract administration, pmp, primavera, tendering",4,Mid
2025,Project Manager Civil,"risk management, primavera, pmp, tendering",15.08,485,"tendering, primavera, pmp, risk management",4,Senior
2025,Urban Planner,"land use planning, zoning regulations, gis",17.19,658,"gis, land use planning, zoning regulations",3,Senior
2022,Structural Engineer,"etabs, reinforced concrete, steel design, seismic design",20.4,747,"etabs, seismic design, steel design, reinforced concrete",4,Mid
2024,Site Engineer,"site supervision, method statement, quality checks, safety management, surveying",5.27,737,"method statement, surveying, quality checks, safety management, site supervision",5,Senior
2016,Highway Engineer,"pavement design, traffic engineering, irc codes, autocad civil 3d",16.65,381,"pavement design, irc codes, traffic engineering",3,Fresher
2024,Structural Engineer,"etabs, steel design, reinforced concrete, seismic design, staad pro",8.44,490,"seismic design, staad pro",2,Mid
2023,Urban Planner,"zoning regulations, transportation planning, land use planning, sustainability, gis",4.66,902,"transportation planning, zoning regulations, land use planning, gis",4,Mid
2024,Highway Engineer,"traffic engineering, geometric design, irc codes, pavement design",8.11,675,"geometric design, pavement design, irc codes",3,Fresher
2015,Geotechnical Engineer,"plaxis, bore log interpretation, foundation design",10.69,378,"plaxis, foundation design, bore log interpretation",3,Senior
2024,Urban Planner,"zoning regulations, sustainability, transportation planning",10.4,956,"sustainability, transportation planning, zoning regulations",3,Fresher
2024,Highway Engineer,"geometric design, autocad civil 3d, traffic engineering, pavement design",20.78,883,"pavement design, geometric design, autocad civil 3d, irc codes",4,Senior
2019,Site Engineer,"site supervision, quality checks, surveying, safety management",17.37,407,"site supervision, surveying, method statement",3,Mid
2020,Highway Engineer,"pavement design, autocad civil 3d, irc codes, geometric design, traffic engineering",6.88,309,"pavement design, irc codes, autocad civil 3d",3,Fresher
2023,Structural Engineer,"steel design, staad pro, etabs, reinforced concrete",7.04,611,"staad pro, steel design, etabs, seismic design",4,Mid
