Year,Job_Name,Required_Skills,Avg_Salary_LPA,Job_Postings,User_Learned_Skills,Skill_Count,Experience_Level
2018,Hardware Test Engineer,"yield analysis, ate testing, boundary scan, test patterns",9.24,764,"boundary scan, yield analysis",2,Mid
2019,VLSI Design Engineer,"verilog, timing closure, rtl design",15.91,1024,"timing closure, rtl design, verilog",3,Mid
2020,Analog Design Engineer,"spice simulation, op amp design, layout, adc design",21.63,365,"op amp design, adc design, spice simulation, layout",4,Fresher
2021,VLSI Design Engineer,"rtl design, synthesis, vhdl",9.03,748,"synthesis, vhdl, rtl design",3,Fresher
2018,Embedded Systems Engineer,"firmware, spi protocol, microcontroller, rtos, arm cortex",16.25,823,"rtos, spi protocol, microcontroller, arm cortex",4,Fresher
2016,Analog Design Engineer,"layout, op amp design, adc design, spice simulation",11.78,663,"op amp design, layout, adc design",3,Mid
2024,Embedded Systems Engineer,"microcontroller, arm cortex, spi protocol",8.47,700,"arm cortex, microcontroller, spi protocol",3,Senior
2020,DSP Engineer,"fixed point arithmetic, fft, digital filters, communications algorithms",12.8,642,"communications algorithms, digital filters, fft, fixed point arithmetic, matlab",5,Senior
2022,PCB Design Engineer,"altium designer, signal integrity, high speed pcb",6.29,880,"altium designer, signal integrity, high speed pcb",3,Mid
2019,RF Engineer,"impedance matching, antenna design, network analyzer, rf chain, smith chart",17.72,889,"impedance matching, rf chain, antenna design, network analyzer, smith chart",5,Fresher
2021,RF Engineer,"network analyzer, smith chart, antenna design, impedance matching, rf chain",13.82,874,"antenna design, smith chart, rf chain, impedance matching",4,Mid
2022,PCB Design Engineer,"signal integrity, high speed pcb, stackup design",11.37,372,"stackup design, signal integrity, high speed pcb, altium designer",4,Fresher
2023,Analog Design Engineer,"bandgap reference, spice simulation, adc design",18.81,656,"spice simulation, bandgap reference, adc design, op amp design",4,Senior
2023,Embedded Systems Engineer,"firmware, spi protocol, rtos",15.56,1111,"firmware, spi protocol, rtos, arm cortex",4,Fresher
2018,Telecom Network Engineer,"wireless protocols, ran planning, lte",10.82,583,"lte, wireless protocols, ran planning",3,Senior
2016,Telecom Network Engineer,"lte, link budget, ran planning",18.66,680,"lte, link budget",2,Fresher
2018,Analog Design Engineer,"bandgap reference, adc design, spice simulation, layout, op amp design",5.09,526,"bandgap reference, op amp design, layout, adc design",4,Fresher
2018,Analog Design Engineer,"layout, bandgap reference, adc design, spice simulation",20.72,370,"spice simulation, bandgap reference, layout",3,Senior
2018,Embedded Systems Engineer,"rtos, firmware, arm cortex, spi protocol",16.07,311,"spi protocol, rtos, firmware, arm cortex, microcontroller",5,Fresher
2021,Telecom Network Engineer,"link budget, wireless protocols, lte",9.03,987,"lte, wireless protocols",2,Senior
2019,Hardware Test Engineer,"boundary scan, test patterns, ate testing, dft",20.91,873,"dft, test patterns, yield analysis",3,Fresher
2018,PCB Design Engineer,"signal integrity, stackup design, altium designer, emi emc",17.87,764,"signal integrity, emi emc, stackup design",3,Mid
2021,DSP Engineer,"matlab, digital filters, fixed point arithmetic, communications algorithms",12.19,578,"fixed point arithmetic, digital filters",2,Senior
2019,Analog Design Engineer,"layout, bandgap reference, op amp design, adc design",7.0,742,"layout, op amp design, bandgap reference",3,Fresher
2021,PCB Design Engineer,"high speed pcb, altium designer, signal integrity, emi emc",18.21,1041,"signal integrity, altium designer",2,Mid
2021,Telecom Network Engineer,"fiber optics, link budget, wireless protocols, ran planning, lte",10.83,604,"fiber optics, link budget, ran planning",3,Fresher
2019,PCB Design Engineer,"signal integrity, stackup design, high speed pcb, emi emc, altium designer",13.58,828,"emi emc, signal integrity, altium designer, stackup design, high speed pcb",5,Mid
2019,PCB Design Engineer,"signal integrity, stackup design, emi emc, altium designer, high speed pcb",16.3,609,"stackup design, high speed pcb, signal integrity, emi emc",4,Senior
2019,VLSI Design Engineer,"timing closure, rtl design, synthesis",7.76,550,"timing closure, synthesis, rtl design, vhdl",4,Senior
2025,RF Engineer,"antenna design, impedance matching, rf chain, network analyzer, smith chart",14.06,794,"impedance matching, rf chain, network analyzer, antenna design, smith chart",5,Fresher
2022,RF Engineer,"network analyzer, rf chain, smith chart, impedance matching",20.22,905,"rf chain, impedance matching",2,Mid
2022,RF Engineer,"rf chain, antenna design, impedance matching",9.36,888,"antenna design, impedance matching, rf chain",3,Mid
2019,VLSI Design Engineer,"rtl design, verilog, synthesis, vhdl, timing closure",20.04,1192,"vhdl, timing closure, synthesis",3,Fresher
2022,VLSI Design Engineer,"verilog, vhdl, synthesis",10.78,609,"verilog, synthesis, vhdl",3,Senior
2023,Embedded Systems Engineer,"spi protocol, arm cortex, firmware, microcontroller, rtos",15.31,699,"spi protocol, firmware, rtos",3,Fresher
2024,RF Engineer,"network analyzer, impedance matching, antenna design, smith chart",21.94,613,"antenna design, smith chart, impedance matching, network analyzer",4,Mid
2015,RF Engineer,"impedance matching, antenna design, smith chart",20.06,489,"antenna design, impedance matching",2,Senior
2016,Telecom Network Engineer,"fiber optics, ran planning, lte, link budget, wireless protocols",15.64,889,"ran planning, link budget",2,Fresher
2021,RF Engineer,"network analyzer, antenna design, smith chart, impedance matching, rf chain",7.73,603,"impedance matching, antenna design, smith chart",3,Fresher
2015,RF Engineer,"rf chain, network analyzer, impedance matching, antenna design, smith chart",12.62,783,"network analyzer, antenna design, impedance matching",3,Mid
2025,VLSI Design Engineer,"timing closure, vhdl, rtl design",12.06,535,"timing closure, rtl design, vhdl",3,Fresher
2021,DSP Engineer,"fixed point arithmetic, communications algorithms, digital filters, matlab, fft",13.03,815,"communications algorithms, digital filters",2,Senior
2020,Analog Design Engineer,"adc design, bandgap reference, op amp design, layout",12.43,635,"op amp design, bandgap reference, layout, adc design",4,Senior
2018,Telecom Network Engineer,"ran planning, wireless protocols, link budget",10.16,639,"wireless protocols, ran planning, link budget",3,Fresher
2024,Hardware Test Engineer,"boundary scan, yield analysis, test patterns",12.9,608,"boundary scan, test patterns, yield analysis",3,Senior
2017,Analog Design Engineer,"op amp design, adc design, layout, spice simulation, bandgap reference",12.12,840,"bandgap reference, spice simulation, layout",3,Fresher
2016,PCB Design Engineer,"high speed pcb, altium designer, stackup design",16.51,545,"stackup design, high speed pcb, altium designer",3,Fresher
2023,DSP Engineer,"fft, fixed point arithmetic, digital filters, matlab, communications algorithms",13.86,627,"communications algorithms, digital filters, matlab, fixed point arithmetic",4,Senior
2016,PCB Design Engineer,"altium designer, signal integrity, high speed pcb, stackup design",4.82,520,"signal integrity, altium designer, high speed pcb",3,Mid
2025,RF Engineer,"network analyzer, impedance matching, antenna design, smith chart",19.72,638,"impedance matching, antenna design, smith chart",3,Senior
2022,Analog Design Engineer,"adc design, spice simulation, op amp design",5.62,316,"adc design, op amp design, spice simulation",3,Senior
2020,Analog Design Engineer,"op amp design, spice simulation, layout, adc design, bandgap reference",12.28,546,"adc design, spice simulation",2,Fresher
2023,Telecom Network Engineer,"link budget, lte, fiber optics",19.13,430,"link budget, lte, fiber optics",3,Fresher
2018,Embedded Systems Engineer,"firmware, arm cortex, microcontroller, rtos, spi protocol",15.41,771,"firmware, rtos, spi protocol, microcontroller, arm cortex",5,Senior
2022,DSP Engineer,"fft, fixed point arithmetic, communications algorithms, matlab",4.81,693,"fixed point arithmetic, matlab, fft, communications algorithms, digital filters",5,Fresher
2022,Analog Design Engineer,"op amp design, bandgap reference, spice simulation",10.45,584,"bandgap reference, spice simulation, op amp design, adc design",4,Fresher
2025,RF Engineer,"smith chart, antenna design, impedance matching, rf chain, network analyzer",6.31,845,"smith chart, antenna design",2,Mid
2021,DSP Engineer,"matlab, fixed point arithmetic, communications algorithms, digital filters, fft",13.26,948,"fixed point arithmetic, fft, communications algorithms, matlab",4,Senior
2020,RF Engineer,"network analyzer, rf chain, impedance matching, smith chart",21.12,673,"rf chain, network analyzer, impedance matching, antenna design",4,Fresher
2025,Hardware Test Engineer,"test patterns, dft, boundary scan, yield analysis, ate testing",17.95,659,"ate testing, dft",2,Senior
2015,Embedded Systems Engineer,"arm cortex, microcontroller, spi protocol, firmware",9.5,583,"microcontroller, firmware, arm cortex, spi protocol",4,Mid
2021,Embedded Systems Engineer,"rtos, arm cortex, firmware, microcontroller",16.78,756,"rtos, arm cortex, firmware, microcontroller, spi protocol",5,Mid
2020,Analog Design Engineer,"op amp design, spice simulation, bandgap reference",7.51,471,"spice simulation, op amp design, bandgap reference",3,Fresher
2023,Hardware Test Engineer,"boundary scan, test patterns, ate testing, dft",4.26,712,"dft, test patterns, ate testing, boundary scan",4,Fresher
2024,DSP Engineer,"digital filters, matlab, fixed point arithmetic, fft",10.06,679,"fixed point arithmetic, fft, matlab, digital filters, communications algorithms",5,Senior
2024,Hardware Test Engineer,"ate testing, test patterns, boundary scan, dft, yield analysis",5.46,778,"ate testing, test patterns, dft, yield analysis, boundary scan",5,Mid
2019,RF Engineer,"smith chart, rf chain, network analyzer, impedance matching",6.14,442,"impedance matching, rf chain, network analyzer",3,Fresher
2018,Telecom Network Engineer,"wireless protocols, lte, link budget, ran planning",9.6,774,"link budget, lte, wireless protocols, ran planning",4,Fresher
2017,DSP Engineer,"digital filters, fixed point arithmetic, communications algorithms",15.62,596,"fixed point arithmetic, communications algorithms, digital filters",3,Fresher
2016,VLSI Design Engineer,"verilog, vhdl, timing closure",4.53,890,"vhdl, timing closure",2,Fresher
2025,Analog Design Engineer,"op amp design, bandgap reference, spice simulation",6.53,744,"bandgap reference, spice simulation, op amp design",3,Mid
2018,Telecom Network Engineer,"lte, link budget, wireless protocols, fiber optics",15.11,567,"wireless protocols, lte, link budget, fiber optics",4,Mid
2016,RF Engineer,"smith chart, rf chain, impedance matching, antenna design, network analyzer",5.7,697,"impedance matching, smith chart, rf chain, network analyzer",4,Mid
2024,RF Engineer,"rf chain, smith chart, network analyzer",19.82,373,"smith chart, network analyzer, rf chain, antenna design",4,Senior
2021,Embedded Systems Engineer,"arm cortex, rtos, firmware",6.37,542,"rtos, arm cortex, firmware, microcontroller",4,Senior
2022,Embedded Systems Engineer,"spi protocol, rtos, microcontroller",20.1,827,"microcontroller, rtos, spi protocol, arm cortex",4,Fresher
2024,Hardware Test Engineer,"ate testing, yield analysis, test patterns",20.77,622,"ate testing, test patterns",2,Mid
2022,PCB Design Engineer,"stackup design, emi emc, high speed pcb",9.24,707,"emi emc, high speed pcb, stackup design, altium designer",4,Senior
2017,PCB Design Engineer,"high speed pcb, stackup design, emi emc, altium designer, signal integrity",20.78,913,"signal integrity, high speed pcb",2,Senior
2024,Hardware Test Engineer,"dft, test patterns, yield analysis, boundary scan",8.09,614,"test patterns, yield analysis, boundary scan, dft, ate testing",5,Senior
2016,PCB Design Engineer,"high speed pcb, emi emc, stackup design, altium designer, signal integrity",9.85,848,"high speed pcb, altium designer, signal integrity, emi emc",4,Fresher
2021,VLSI Design Engineer,"timing closure, synthesis, rtl design",4.68,490,"rtl design, synthesis, timing closure, vhdl",4,Mid
2025,DSP Engineer,"matlab, fft, digital filters, fixed point arithmetic",3.52,596,"matlab, fft",2,Mid
2024,RF Engineer,"rf chain, antenna design, network analyzer",21.53,849,"network analyzer, rf chain",2,Fresher
2016,RF Engineer,"impedance matching, network analyzer, smith chart",18.09,585,"impedance matching, network analyzer, smith chart, rf chain",4,Fresher
2018,Hardware Test Engineer,"ate testing, yield analysis, test patterns, dft",13.86,1029,"dft, ate testing, yield analysis",3,Fresher
2018,RF Engineer,"impedance matching, network analyzer, rf chain, smith chart",6.29,724,"impedance matching, rf chain",2,Senior
2018,VLSI Design Engineer,"timing closure, synthesis, verilog, rtl design",9.27,707,"synthesis, verilog",2,Senior
2020,Embedded Systems Engineer,"microcontroller, firmware, arm cortex, spi protocol, rtos",17.82,834,"microcontroller, arm cortex",2,Senior
2021,Embedded Systems Engineer,"firmware, rtos, arm cortex, spi protocol, microcontroller",6.25,791,"rtos, arm cortex",2,Mid
2018,Embedded Systems Engineer,"arm cortex, microcontroller, firmware, spi protocol, rtos",6.09,596,"microcontroller, firmware, arm cortex, rtos, spi protocol",5,Mid
2025,Analog Design Engineer,"bandgap reference, op amp design, spice simulation, layout, adc design",7.14,611,"layout, bandgap reference",2,Fresher
2015,Embedded Systems Engineer,"arm cortex, firmware, microcontroller, rtos, spi protocol",13.55,725,"microcontroller, arm cortex, firmware",3,Mid
2021,VLSI Design Engineer,"timing closure, vhdl, rtl design",21.74,1175,"rtl design, vhdl, timing closure",3,Senior
2015,DSP Engineer,"digital filters, matlab, communications algorithms",6.0,776,"communications algorithms, digital filters, matlab",3,Senior
